"Name","PSChildName"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\InternetZoneNavigateWindowsAndFrames","InternetZoneNavigateWindowsAndFrames"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\InternetZoneRunNETFrameworkReliantComponentsSignedWithAuthenticode","InternetZoneRunNETFrameworkReliantComponentsSignedWithAuthenticode"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\InternetZoneShowSecurityWarningForPotentiallyUnsafeFiles","InternetZoneShowSecurityWarningForPotentiallyUnsafeFiles"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\InternetZoneUsePopupBlocker","InternetZoneUsePopupBlocker"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\IntranetZoneAllowAccessToDataSources","IntranetZoneAllowAccessToDataSources"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\IntranetZoneAllowAutomaticPromptingForActiveXControls","IntranetZoneAllowAutomaticPromptingForActiveXControls"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\IntranetZoneAllowAutomaticPromptingForFileDownloads","IntranetZoneAllowAutomaticPromptingForFileDownloads"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\IntranetZoneAllowFontDownloads","IntranetZoneAllowFontDownloads"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\IntranetZoneAllowLessPrivilegedSites","IntranetZoneAllowLessPrivilegedSites"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\IntranetZoneAllowNETFrameworkReliantComponents","IntranetZoneAllowNETFrameworkReliantComponents"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\IntranetZoneAllowScriptlets","IntranetZoneAllowScriptlets"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\IntranetZoneAllowSmartScreenIE","IntranetZoneAllowSmartScreenIE"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\IntranetZoneAllowUserDataPersistence","IntranetZoneAllowUserDataPersistence"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\IntranetZoneDoNotRunAntimalwareAgainstActiveXControls","IntranetZoneDoNotRunAntimalwareAgainstActiveXControls"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\IntranetZoneInitializeAndScriptActiveXControls","IntranetZoneInitializeAndScriptActiveXControls"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\IntranetZoneJavaPermissions","IntranetZoneJavaPermissions"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\IntranetZoneNavigateWindowsAndFrames","IntranetZoneNavigateWindowsAndFrames"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\LocalMachineZoneAllowAccessToDataSources","LocalMachineZoneAllowAccessToDataSources"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\LocalMachineZoneAllowAutomaticPromptingForActiveXControls","LocalMachineZoneAllowAutomaticPromptingForActiveXControls"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\LocalMachineZoneAllowAutomaticPromptingForFileDownloads","LocalMachineZoneAllowAutomaticPromptingForFileDownloads"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\LocalMachineZoneAllowFontDownloads","LocalMachineZoneAllowFontDownloads"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\LocalMachineZoneAllowLessPrivilegedSites","LocalMachineZoneAllowLessPrivilegedSites"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\LocalMachineZoneAllowNETFrameworkReliantComponents","LocalMachineZoneAllowNETFrameworkReliantComponents"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\LocalMachineZoneAllowScriptlets","LocalMachineZoneAllowScriptlets"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\LocalMachineZoneAllowSmartScreenIE","LocalMachineZoneAllowSmartScreenIE"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\LocalMachineZoneAllowUserDataPersistence","LocalMachineZoneAllowUserDataPersistence"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\LocalMachineZoneDoNotRunAntimalwareAgainstActiveXControls","LocalMachineZoneDoNotRunAntimalwareAgainstActiveXControls"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\LocalMachineZoneInitializeAndScriptActiveXControls","LocalMachineZoneInitializeAndScriptActiveXControls"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\LocalMachineZoneJavaPermissions","LocalMachineZoneJavaPermissions"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\LocalMachineZoneNavigateWindowsAndFrames","LocalMachineZoneNavigateWindowsAndFrames"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\LockedDownInternetZoneAllowAccessToDataSources","LockedDownInternetZoneAllowAccessToDataSources"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\LockedDownInternetZoneAllowAutomaticPromptingForActiveXControls","LockedDownInternetZoneAllowAutomaticPromptingForActiveXControls"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\LockedDownInternetZoneAllowAutomaticPromptingForFileDownloads","LockedDownInternetZoneAllowAutomaticPromptingForFileDownloads"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\LockedDownInternetZoneAllowFontDownloads","LockedDownInternetZoneAllowFontDownloads"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\LockedDownInternetZoneAllowLessPrivilegedSites","LockedDownInternetZoneAllowLessPrivilegedSites"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\LockedDownInternetZoneAllowNETFrameworkReliantComponents","LockedDownInternetZoneAllowNETFrameworkReliantComponents"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\LockedDownInternetZoneAllowScriptlets","LockedDownInternetZoneAllowScriptlets"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\LockedDownInternetZoneAllowSmartScreenIE","LockedDownInternetZoneAllowSmartScreenIE"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\LockedDownInternetZoneAllowUserDataPersistence","LockedDownInternetZoneAllowUserDataPersistence"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\LockedDownInternetZoneInitializeAndScriptActiveXControls","LockedDownInternetZoneInitializeAndScriptActiveXControls"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\LockedDownInternetZoneJavaPermissions","LockedDownInternetZoneJavaPermissions"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\LockedDownInternetZoneNavigateWindowsAndFrames","LockedDownInternetZoneNavigateWindowsAndFrames"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\LockedDownIntranetJavaPermissions","LockedDownIntranetJavaPermissions"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\LockedDownIntranetZoneAllowAccessToDataSources","LockedDownIntranetZoneAllowAccessToDataSources"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\LockedDownIntranetZoneAllowAutomaticPromptingForActiveXControls","LockedDownIntranetZoneAllowAutomaticPromptingForActiveXControls"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\LockedDownIntranetZoneAllowAutomaticPromptingForFileDownloads","LockedDownIntranetZoneAllowAutomaticPromptingForFileDownloads"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\LockedDownIntranetZoneAllowFontDownloads","LockedDownIntranetZoneAllowFontDownloads"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\LockedDownIntranetZoneAllowLessPrivilegedSites","LockedDownIntranetZoneAllowLessPrivilegedSites"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\LockedDownIntranetZoneAllowNETFrameworkReliantComponents","LockedDownIntranetZoneAllowNETFrameworkReliantComponents"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\LockedDownIntranetZoneAllowScriptlets","LockedDownIntranetZoneAllowScriptlets"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\LockedDownIntranetZoneAllowSmartScreenIE","LockedDownIntranetZoneAllowSmartScreenIE"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\LockedDownIntranetZoneAllowUserDataPersistence","LockedDownIntranetZoneAllowUserDataPersistence"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\LockedDownIntranetZoneInitializeAndScriptActiveXControls","LockedDownIntranetZoneInitializeAndScriptActiveXControls"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\LockedDownIntranetZoneNavigateWindowsAndFrames","LockedDownIntranetZoneNavigateWindowsAndFrames"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\LockedDownLocalMachineZoneAllowAccessToDataSources","LockedDownLocalMachineZoneAllowAccessToDataSources"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\LockedDownLocalMachineZoneAllowAutomaticPromptingForActiveXControls","LockedDownLocalMachineZoneAllowAutomaticPromptingForActiveXControls"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\LockedDownLocalMachineZoneAllowAutomaticPromptingForFileDownloads","LockedDownLocalMachineZoneAllowAutomaticPromptingForFileDownloads"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\LockedDownLocalMachineZoneAllowFontDownloads","LockedDownLocalMachineZoneAllowFontDownloads"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\LockedDownLocalMachineZoneAllowLessPrivilegedSites","LockedDownLocalMachineZoneAllowLessPrivilegedSites"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\LockedDownLocalMachineZoneAllowNETFrameworkReliantComponents","LockedDownLocalMachineZoneAllowNETFrameworkReliantComponents"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\LockedDownLocalMachineZoneAllowScriptlets","LockedDownLocalMachineZoneAllowScriptlets"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\LockedDownLocalMachineZoneAllowSmartScreenIE","LockedDownLocalMachineZoneAllowSmartScreenIE"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\LockedDownLocalMachineZoneAllowUserDataPersistence","LockedDownLocalMachineZoneAllowUserDataPersistence"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\LockedDownLocalMachineZoneInitializeAndScriptActiveXControls","LockedDownLocalMachineZoneInitializeAndScriptActiveXControls"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\LockedDownLocalMachineZoneJavaPermissions","LockedDownLocalMachineZoneJavaPermissions"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\LockedDownLocalMachineZoneNavigateWindowsAndFrames","LockedDownLocalMachineZoneNavigateWindowsAndFrames"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\LockedDownRestrictedSitesZoneAllowAccessToDataSources","LockedDownRestrictedSitesZoneAllowAccessToDataSources"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\LockedDownRestrictedSitesZoneAllowAutomaticPromptingForActiveXControls","LockedDownRestrictedSitesZoneAllowAutomaticPromptingForActiveXControls"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\LockedDownRestrictedSitesZoneAllowAutomaticPromptingForFileDownloads","LockedDownRestrictedSitesZoneAllowAutomaticPromptingForFileDownloads"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\LockedDownRestrictedSitesZoneAllowFontDownloads","LockedDownRestrictedSitesZoneAllowFontDownloads"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\LockedDownRestrictedSitesZoneAllowLessPrivilegedSites","LockedDownRestrictedSitesZoneAllowLessPrivilegedSites"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\LockedDownRestrictedSitesZoneAllowNETFrameworkReliantComponents","LockedDownRestrictedSitesZoneAllowNETFrameworkReliantComponents"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\LockedDownRestrictedSitesZoneAllowScriptlets","LockedDownRestrictedSitesZoneAllowScriptlets"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\LockedDownRestrictedSitesZoneAllowSmartScreenIE","LockedDownRestrictedSitesZoneAllowSmartScreenIE"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\LockedDownRestrictedSitesZoneAllowUserDataPersistence","LockedDownRestrictedSitesZoneAllowUserDataPersistence"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\LockedDownRestrictedSitesZoneInitializeAndScriptActiveXControls","LockedDownRestrictedSitesZoneInitializeAndScriptActiveXControls"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\LockedDownRestrictedSitesZoneJavaPermissions","LockedDownRestrictedSitesZoneJavaPermissions"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\LockedDownRestrictedSitesZoneNavigateWindowsAndFrames","LockedDownRestrictedSitesZoneNavigateWindowsAndFrames"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\LockedDownTrustedSitesZoneAllowAccessToDataSources","LockedDownTrustedSitesZoneAllowAccessToDataSources"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\LockedDownTrustedSitesZoneAllowAutomaticPromptingForActiveXControls","LockedDownTrustedSitesZoneAllowAutomaticPromptingForActiveXControls"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\LockedDownTrustedSitesZoneAllowAutomaticPromptingForFileDownloads","LockedDownTrustedSitesZoneAllowAutomaticPromptingForFileDownloads"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\LockedDownTrustedSitesZoneAllowFontDownloads","LockedDownTrustedSitesZoneAllowFontDownloads"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\LockedDownTrustedSitesZoneAllowLessPrivilegedSites","LockedDownTrustedSitesZoneAllowLessPrivilegedSites"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\LockedDownTrustedSitesZoneAllowNETFrameworkReliantComponents","LockedDownTrustedSitesZoneAllowNETFrameworkReliantComponents"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\LockedDownTrustedSitesZoneAllowScriptlets","LockedDownTrustedSitesZoneAllowScriptlets"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\LockedDownTrustedSitesZoneAllowSmartScreenIE","LockedDownTrustedSitesZoneAllowSmartScreenIE"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\LockedDownTrustedSitesZoneAllowUserDataPersistence","LockedDownTrustedSitesZoneAllowUserDataPersistence"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\LockedDownTrustedSitesZoneInitializeAndScriptActiveXControls","LockedDownTrustedSitesZoneInitializeAndScriptActiveXControls"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\LockedDownTrustedSitesZoneJavaPermissions","LockedDownTrustedSitesZoneJavaPermissions"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\LockedDownTrustedSitesZoneNavigateWindowsAndFrames","LockedDownTrustedSitesZoneNavigateWindowsAndFrames"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\MimeSniffingSafetyFeatureInternetExplorerProcesses","MimeSniffingSafetyFeatureInternetExplorerProcesses"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\MKProtocolSecurityRestrictionInternetExplorerProcesses","MKProtocolSecurityRestrictionInternetExplorerProcesses"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\NewTabDefaultPage","NewTabDefaultPage"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\NotificationBarInternetExplorerProcesses","NotificationBarInternetExplorerProcesses"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\PreventManagingSmartScreenFilter","PreventManagingSmartScreenFilter"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\PreventPerUserInstallationOfActiveXControls","PreventPerUserInstallationOfActiveXControls"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\ProtectionFromZoneElevationInternetExplorerProcesses","ProtectionFromZoneElevationInternetExplorerProcesses"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\RemoveRunThisTimeButtonForOutdatedActiveXControls","RemoveRunThisTimeButtonForOutdatedActiveXControls"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\RestrictActiveXInstallInternetExplorerProcesses","RestrictActiveXInstallInternetExplorerProcesses"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\RestrictedSitesZoneAllowAccessToDataSources","RestrictedSitesZoneAllowAccessToDataSources"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\RestrictedSitesZoneAllowActiveScripting","RestrictedSitesZoneAllowActiveScripting"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\RestrictedSitesZoneAllowAutomaticPromptingForActiveXControls","RestrictedSitesZoneAllowAutomaticPromptingForActiveXControls"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\RestrictedSitesZoneAllowAutomaticPromptingForFileDownloads","RestrictedSitesZoneAllowAutomaticPromptingForFileDownloads"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\RestrictedSitesZoneAllowBinaryAndScriptBehaviors","RestrictedSitesZoneAllowBinaryAndScriptBehaviors"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\RestrictedSitesZoneAllowCopyPasteViaScript","RestrictedSitesZoneAllowCopyPasteViaScript"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\RestrictedSitesZoneAllowDragAndDropCopyAndPasteFiles","RestrictedSitesZoneAllowDragAndDropCopyAndPasteFiles"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\RestrictedSitesZoneAllowFileDownloads","RestrictedSitesZoneAllowFileDownloads"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\RestrictedSitesZoneAllowFontDownloads","RestrictedSitesZoneAllowFontDownloads"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\RestrictedSitesZoneAllowLessPrivilegedSites","RestrictedSitesZoneAllowLessPrivilegedSites"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\RestrictedSitesZoneAllowLoadingOfXAMLFiles","RestrictedSitesZoneAllowLoadingOfXAMLFiles"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\RestrictedSitesZoneAllowMETAREFRESH","RestrictedSitesZoneAllowMETAREFRESH"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\RestrictedSitesZoneAllowNETFrameworkReliantComponents","RestrictedSitesZoneAllowNETFrameworkReliantComponents"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\RestrictedSitesZoneAllowOnlyApprovedDomainsToUseActiveXControls","RestrictedSitesZoneAllowOnlyApprovedDomainsToUseActiveXControls"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\RestrictedSitesZoneAllowOnlyApprovedDomainsToUseTDCActiveXControl","RestrictedSitesZoneAllowOnlyApprovedDomainsToUseTDCActiveXControl"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\RestrictedSitesZoneAllowScriptingOfInternetExplorerWebBrowserControls","RestrictedSitesZoneAllowScriptingOfInternetExplorerWebBrowserControls"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\RestrictedSitesZoneAllowScriptInitiatedWindows","RestrictedSitesZoneAllowScriptInitiatedWindows"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\RestrictedSitesZoneAllowScriptlets","RestrictedSitesZoneAllowScriptlets"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\RestrictedSitesZoneAllowSmartScreenIE","RestrictedSitesZoneAllowSmartScreenIE"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\RestrictedSitesZoneAllowUpdatesToStatusBarViaScript","RestrictedSitesZoneAllowUpdatesToStatusBarViaScript"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\RestrictedSitesZoneAllowUserDataPersistence","RestrictedSitesZoneAllowUserDataPersistence"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\RestrictedSitesZoneAllowVBScriptToRunInInternetExplorer","RestrictedSitesZoneAllowVBScriptToRunInInternetExplorer"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\RestrictedSitesZoneDoNotRunAntimalwareAgainstActiveXControls","RestrictedSitesZoneDoNotRunAntimalwareAgainstActiveXControls"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\RestrictedSitesZoneDownloadSignedActiveXControls","RestrictedSitesZoneDownloadSignedActiveXControls"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\RestrictedSitesZoneDownloadUnsignedActiveXControls","RestrictedSitesZoneDownloadUnsignedActiveXControls"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\RestrictedSitesZoneEnableCrossSiteScriptingFilter","RestrictedSitesZoneEnableCrossSiteScriptingFilter"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\RestrictedSitesZoneEnableDraggingOfContentFromDifferentDomainsAcrossWindows","RestrictedSitesZoneEnableDraggingOfContentFromDifferentDomainsAcrossWindows"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\RestrictedSitesZoneEnableDraggingOfContentFromDifferentDomainsWithinWindows","RestrictedSitesZoneEnableDraggingOfContentFromDifferentDomainsWithinWindows"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\RestrictedSitesZoneEnableMIMESniffing","RestrictedSitesZoneEnableMIMESniffing"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\RestrictedSitesZoneIncludeLocalPathWhenUploadingFilesToServer","RestrictedSitesZoneIncludeLocalPathWhenUploadingFilesToServer"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\RestrictedSitesZoneInitializeAndScriptActiveXControls","RestrictedSitesZoneInitializeAndScriptActiveXControls"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\RestrictedSitesZoneJavaPermissions","RestrictedSitesZoneJavaPermissions"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\RestrictedSitesZoneLaunchingApplicationsAndFilesInIFRAME","RestrictedSitesZoneLaunchingApplicationsAndFilesInIFRAME"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\RestrictedSitesZoneLogonOptions","RestrictedSitesZoneLogonOptions"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\RestrictedSitesZoneNavigateWindowsAndFrames","RestrictedSitesZoneNavigateWindowsAndFrames"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\RestrictedSitesZoneRunActiveXControlsAndPlugins","RestrictedSitesZoneRunActiveXControlsAndPlugins"
"HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\PolicyManager\default\InternetExplorer\RestrictedSitesZoneRunNETFrameworkReliantComponentsSignedWithAuthenticode","RestrictedSitesZoneRunNETFrameworkReliantComponentsSignedWithAuthenticode"
